,Region,SKU_id,date,sales
2031,NORTH,SKU-147,01/09/19,349
2032,NORTH,SKU-147,01/10/19,52
2033,NORTH,SKU-147,01/11/19,162
2034,NORTH,SKU-147,01/12/19,354
2035,NORTH,SKU-147,01/01/20,16
2036,NORTH,SKU-147,01/02/20,64
2037,NORTH,SKU-147,01/03/20,24
2038,NORTH,SKU-147,01/04/20,4
2039,NORTH,SKU-147,01/05/20,4
2040,NORTH,SKU-147,01/06/20,82
2041,NORTH,SKU-147,01/07/20,96
2042,NORTH,SKU-147,01/08/20,138
2043,NORTH,SKU-147,01/09/20,569
2044,NORTH,SKU-147,01/10/20,41
2045,NORTH,SKU-147,01/11/20,48
2046,NORTH,SKU-147,01/12/20,252
2047,NORTH,SKU-147,01/01/21,22
2048,NORTH,SKU-147,01/02/21,4
2049,NORTH,SKU-147,01/03/21,344
2050,NORTH,SKU-147,01/04/21,24
2051,NORTH,SKU-147,01/05/21,54
2052,NORTH,SKU-148,01/04/18,608
2053,NORTH,SKU-148,01/05/18,284
2054,NORTH,SKU-148,01/06/18,302
2055,NORTH,SKU-148,01/07/18,506
2056,NORTH,SKU-148,01/08/18,383
2057,NORTH,SKU-148,01/09/18,143
2058,NORTH,SKU-148,01/10/18,5
2059,NORTH,SKU-148,01/11/18,230
2060,NORTH,SKU-148,01/12/18,167
2061,NORTH,SKU-148,01/01/19,125
2062,NORTH,SKU-148,01/02/19,2
2063,NORTH,SKU-148,01/03/19,344
2064,NORTH,SKU-148,01/04/19,275
2065,NORTH,SKU-148,01/05/19,140
2066,NORTH,SKU-148,01/06/19,578
2067,NORTH,SKU-148,01/07/19,278
2068,NORTH,SKU-148,01/08/19,248
2069,NORTH,SKU-148,01/09/19,542
2070,NORTH,SKU-148,01/10/19,14
2071,NORTH,SKU-148,01/11/19,2
2072,NORTH,SKU-148,01/12/19,446
2073,NORTH,SKU-148,01/01/20,38
2074,NORTH,SKU-148,01/02/20,362
2075,NORTH,SKU-148,01/03/20,2
2076,NORTH,SKU-148,01/04/20,2
2077,NORTH,SKU-148,01/05/20,92
2078,NORTH,SKU-148,01/06/20,272
2079,NORTH,SKU-148,01/07/20,221
2080,NORTH,SKU-148,01/08/20,362
2081,NORTH,SKU-148,01/09/20,212
2082,NORTH,SKU-148,01/10/20,227
2083,NORTH,SKU-148,01/11/20,86
2084,NORTH,SKU-148,01/12/20,371
2085,NORTH,SKU-148,01/01/21,284
2086,NORTH,SKU-148,01/02/21,332
2087,NORTH,SKU-148,01/03/21,470
2088,NORTH,SKU-148,01/04/21,98
2089,NORTH,SKU-148,01/05/21,86
2090,NORTH,SKU-149,01/04/18,1148
2091,NORTH,SKU-149,01/05/18,1130
2092,NORTH,SKU-149,01/06/18,1100
2093,NORTH,SKU-149,01/07/18,1238
2094,NORTH,SKU-149,01/08/18,788
2095,NORTH,SKU-149,01/09/18,302
2096,NORTH,SKU-149,01/10/18,422
2097,NORTH,SKU-149,01/11/18,402
2098,NORTH,SKU-149,01/12/18,696
2099,NORTH,SKU-149,01/01/19,180
2100,NORTH,SKU-149,01/02/19,122
2101,NORTH,SKU-149,01/03/19,1544
2102,NORTH,SKU-149,01/04/19,590
2103,NORTH,SKU-149,01/05/19,292
2104,NORTH,SKU-149,01/06/19,584
2105,NORTH,SKU-149,01/07/19,512
2106,NORTH,SKU-149,01/08/19,472
2107,NORTH,SKU-149,01/09/19,752
2108,NORTH,SKU-149,01/10/19,356
2109,NORTH,SKU-149,01/11/19,488
2110,NORTH,SKU-149,01/12/19,236
2111,NORTH,SKU-149,01/01/20,176
2112,NORTH,SKU-149,01/02/20,456
2113,NORTH,SKU-149,01/03/20,112
2114,NORTH,SKU-149,01/04/20,12
2115,NORTH,SKU-149,01/05/20,116
2116,NORTH,SKU-149,01/06/20,284
2117,NORTH,SKU-149,01/07/20,266
2118,NORTH,SKU-149,01/08/20,446
2119,NORTH,SKU-149,01/09/20,284
2120,NORTH,SKU-149,01/10/20,160
2121,NORTH,SKU-149,01/11/20,188
2122,NORTH,SKU-149,01/12/20,280
2123,NORTH,SKU-149,01/01/21,208
2124,NORTH,SKU-149,01/02/21,264
2125,NORTH,SKU-149,01/03/21,1028
2126,NORTH,SKU-149,01/04/21,144
2127,NORTH,SKU-149,01/05/21,144
2128,NORTH,SKU-15,01/04/18,16
2129,NORTH,SKU-15,01/05/18,16
2130,NORTH,SKU-15,01/06/18,16
2131,NORTH,SKU-15,01/07/18,16
2132,NORTH,SKU-15,01/08/18,16
2133,NORTH,SKU-15,01/09/18,16
2134,NORTH,SKU-15,01/10/18,16
2135,NORTH,SKU-15,01/11/18,16
2136,NORTH,SKU-15,01/12/18,16
2137,NORTH,SKU-15,01/01/19,16
2138,NORTH,SKU-15,01/02/19,16
2139,NORTH,SKU-15,01/03/19,16
2140,NORTH,SKU-15,01/04/19,16
2141,NORTH,SKU-15,01/05/19,16
2142,NORTH,SKU-15,01/06/19,16
2143,NORTH,SKU-15,01/07/19,16
2144,NORTH,SKU-15,01/08/19,16
2145,NORTH,SKU-15,01/09/19,16
2146,NORTH,SKU-15,01/10/19,16
2147,NORTH,SKU-15,01/11/19,16
2148,NORTH,SKU-15,01/12/19,16
2149,NORTH,SKU-15,01/01/20,16
2150,NORTH,SKU-15,01/02/20,16
2151,NORTH,SKU-15,01/03/20,16
2152,NORTH,SKU-15,01/04/20,16
2153,NORTH,SKU-15,01/05/20,16
2154,NORTH,SKU-15,01/06/20,16
2155,NORTH,SKU-15,01/07/20,16
2156,NORTH,SKU-15,01/08/20,16
2157,NORTH,SKU-15,01/09/20,216
2158,NORTH,SKU-15,01/10/20,180
2159,NORTH,SKU-15,01/11/20,64
2160,NORTH,SKU-15,01/12/20,288
2161,NORTH,SKU-15,01/01/21,135
2162,NORTH,SKU-15,01/02/21,312
2163,NORTH,SKU-15,01/03/21,100
2164,NORTH,SKU-15,01/04/21,19
2165,NORTH,SKU-15,01/05/21,172
2166,NORTH,SKU-150,01/04/18,2979
2167,NORTH,SKU-150,01/05/18,2627
2168,NORTH,SKU-150,01/06/18,2971
2169,NORTH,SKU-150,01/07/18,1891
2170,NORTH,SKU-150,01/08/18,1383
2171,NORTH,SKU-150,01/09/18,1483
2172,NORTH,SKU-150,01/10/18,675
2173,NORTH,SKU-150,01/11/18,1291
2174,NORTH,SKU-150,01/12/18,1231
2175,NORTH,SKU-150,01/01/19,531
2176,NORTH,SKU-150,01/02/19,499
2177,NORTH,SKU-150,01/03/19,1823
2178,NORTH,SKU-150,01/04/19,2359
2179,NORTH,SKU-150,01/05/19,2139
2180,NORTH,SKU-150,01/06/19,2239
2181,NORTH,SKU-150,01/07/19,1747
2182,NORTH,SKU-150,01/08/19,2427
2183,NORTH,SKU-150,01/09/19,2107
2184,NORTH,SKU-150,01/10/19,1087
2185,NORTH,SKU-150,01/11/19,1023
2186,NORTH,SKU-150,01/12/19,1859
2187,NORTH,SKU-150,01/01/20,867
2188,NORTH,SKU-150,01/02/20,3287
2189,NORTH,SKU-150,01/03/20,555
2190,NORTH,SKU-150,01/04/20,19
2191,NORTH,SKU-150,01/05/20,715
2192,NORTH,SKU-150,01/06/20,1523
2193,NORTH,SKU-150,01/07/20,1939
2194,NORTH,SKU-150,01/08/20,2827
2195,NORTH,SKU-150,01/09/20,1443
2196,NORTH,SKU-150,01/10/20,971
2197,NORTH,SKU-150,01/11/20,963
2198,NORTH,SKU-150,01/12/20,3523
2199,NORTH,SKU-150,01/01/21,1515
2200,NORTH,SKU-150,01/02/21,1859
2201,NORTH,SKU-150,01/03/21,4079
2202,NORTH,SKU-150,01/04/21,259
2203,NORTH,SKU-150,01/05/21,171
2204,NORTH,SKU-151,01/04/18,772
2205,NORTH,SKU-151,01/05/18,1357
2206,NORTH,SKU-151,01/06/18,2005
2207,NORTH,SKU-151,01/07/18,286
2208,NORTH,SKU-151,01/08/18,430
2209,NORTH,SKU-151,01/09/18,118
2210,NORTH,SKU-151,01/10/18,280
2211,NORTH,SKU-151,01/11/18,820
2212,NORTH,SKU-151,01/12/18,268
2213,NORTH,SKU-151,01/01/19,166
2214,NORTH,SKU-151,01/02/19,193
2215,NORTH,SKU-151,01/03/19,358
2216,NORTH,SKU-151,01/04/19,406
2217,NORTH,SKU-151,01/05/19,286
2218,NORTH,SKU-151,01/06/19,4321
2219,NORTH,SKU-151,01/07/19,3358
2220,NORTH,SKU-151,01/08/19,4783
2221,NORTH,SKU-151,01/09/19,3337
2222,NORTH,SKU-151,01/10/19,2068
2223,NORTH,SKU-151,01/11/19,1405
2224,NORTH,SKU-151,01/12/19,3562
2225,NORTH,SKU-151,01/01/20,5407
2226,NORTH,SKU-151,01/02/20,17818
2227,NORTH,SKU-151,01/03/20,2860
2228,NORTH,SKU-151,01/04/20,16
2229,NORTH,SKU-151,01/05/20,460
2230,NORTH,SKU-151,01/06/20,1855
2231,NORTH,SKU-151,01/07/20,2488
2232,NORTH,SKU-151,01/08/20,4057
2233,NORTH,SKU-151,01/09/20,1981
2234,NORTH,SKU-151,01/10/20,535
2235,NORTH,SKU-151,01/11/20,1099
2236,NORTH,SKU-151,01/12/20,7609
2237,NORTH,SKU-151,01/01/21,5368
2238,NORTH,SKU-151,01/02/21,4639
2239,NORTH,SKU-151,01/03/21,14008
2240,NORTH,SKU-151,01/04/21,274
2241,NORTH,SKU-151,01/05/21,400
2242,NORTH,SKU-152,01/04/18,311
2243,NORTH,SKU-152,01/05/18,371
2244,NORTH,SKU-152,01/06/18,848
2245,NORTH,SKU-152,01/07/18,545
2246,NORTH,SKU-152,01/08/18,176
2247,NORTH,SKU-152,01/09/18,251
2248,NORTH,SKU-152,01/10/18,209
2249,NORTH,SKU-152,01/11/18,134
2250,NORTH,SKU-152,01/12/18,2
2251,NORTH,SKU-152,01/01/19,2
2252,NORTH,SKU-152,01/02/19,23
2253,NORTH,SKU-152,01/03/19,254
2254,NORTH,SKU-152,01/04/19,347
2255,NORTH,SKU-152,01/05/19,2288
2256,NORTH,SKU-152,01/06/19,422
2257,NORTH,SKU-152,01/07/19,296
2258,NORTH,SKU-152,01/08/19,137
2259,NORTH,SKU-152,01/09/19,560
2260,NORTH,SKU-152,01/10/19,50
2261,NORTH,SKU-152,01/11/19,104
2262,NORTH,SKU-152,01/12/19,149
2263,NORTH,SKU-152,01/01/20,62
2264,NORTH,SKU-152,01/02/20,182
2265,NORTH,SKU-152,01/03/20,86
2266,NORTH,SKU-152,01/04/20,2
2267,NORTH,SKU-152,01/05/20,110
2268,NORTH,SKU-152,01/06/20,377
2269,NORTH,SKU-152,01/07/20,239
2270,NORTH,SKU-152,01/08/20,221
2271,NORTH,SKU-152,01/09/20,98
2272,NORTH,SKU-152,01/10/20,32
2273,NORTH,SKU-152,01/11/20,50
2274,NORTH,SKU-152,01/12/20,77
2275,NORTH,SKU-152,01/01/21,8
2276,NORTH,SKU-152,01/02/21,230
2277,NORTH,SKU-152,01/03/21,368
2278,NORTH,SKU-152,01/04/21,110
2279,NORTH,SKU-152,01/05/21,2
2280,NORTH,SKU-153,01/04/18,15
2281,NORTH,SKU-153,01/05/18,155
2282,NORTH,SKU-153,01/06/18,363
2283,NORTH,SKU-153,01/07/18,7
2284,NORTH,SKU-153,01/08/18,7
2285,NORTH,SKU-153,01/09/18,7
2286,NORTH,SKU-153,01/10/18,95
2287,NORTH,SKU-153,01/11/18,39
2288,NORTH,SKU-153,01/12/18,7
2289,NORTH,SKU-153,01/01/19,7
2290,NORTH,SKU-153,01/02/19,7
2291,NORTH,SKU-153,01/03/19,123
2292,NORTH,SKU-153,01/04/19,51
2293,NORTH,SKU-153,01/05/19,139
2294,NORTH,SKU-153,01/06/19,135
2295,NORTH,SKU-153,01/07/19,15
2296,NORTH,SKU-153,01/08/19,15
2297,NORTH,SKU-153,01/09/19,7
2298,NORTH,SKU-153,01/10/19,7
2299,NORTH,SKU-153,01/11/19,63
2300,NORTH,SKU-153,01/12/19,23
2301,NORTH,SKU-153,01/01/20,129
2302,NORTH,SKU-153,01/02/20,7
2303,NORTH,SKU-153,01/03/20,55
2304,NORTH,SKU-153,01/04/20,7
2305,NORTH,SKU-153,01/05/20,7
2306,NORTH,SKU-153,01/06/20,15
2307,NORTH,SKU-153,01/07/20,7
2308,NORTH,SKU-153,01/08/20,7
2309,NORTH,SKU-153,01/09/20,7
2310,NORTH,SKU-153,01/10/20,7
2311,NORTH,SKU-153,01/11/20,7
2312,NORTH,SKU-153,01/12/20,7
2313,NORTH,SKU-153,01/01/21,311
2314,NORTH,SKU-153,01/02/21,111
2315,NORTH,SKU-153,01/03/21,63
2316,NORTH,SKU-153,01/04/21,31
2317,NORTH,SKU-153,01/05/21,7
2318,NORTH,SKU-154,01/04/18,4
2319,NORTH,SKU-154,01/05/18,4
2320,NORTH,SKU-154,01/06/18,4
2321,NORTH,SKU-154,01/07/18,4
2322,NORTH,SKU-154,01/08/18,4
2323,NORTH,SKU-154,01/09/18,4
2324,NORTH,SKU-154,01/10/18,4
2325,NORTH,SKU-154,01/11/18,4
2326,NORTH,SKU-154,01/12/18,28
2327,NORTH,SKU-154,01/01/19,4
2328,NORTH,SKU-154,01/02/19,12
2329,NORTH,SKU-154,01/03/19,18
2330,NORTH,SKU-154,01/04/19,5
2331,NORTH,SKU-154,01/05/19,22
2332,NORTH,SKU-154,01/06/19,12
2333,NORTH,SKU-154,01/07/19,4
2334,NORTH,SKU-154,01/08/19,4
2335,NORTH,SKU-154,01/09/19,4
2336,NORTH,SKU-154,01/10/19,4
2337,NORTH,SKU-154,01/11/19,4
2338,NORTH,SKU-154,01/12/19,44
2339,NORTH,SKU-154,01/01/20,51
2340,NORTH,SKU-154,01/02/20,53
2341,NORTH,SKU-154,01/03/20,4
2342,NORTH,SKU-154,01/04/20,4
2343,NORTH,SKU-154,01/05/20,8
2344,NORTH,SKU-154,01/06/20,22
2345,NORTH,SKU-154,01/07/20,14
2346,NORTH,SKU-154,01/08/20,27
2347,NORTH,SKU-154,01/09/20,44
2348,NORTH,SKU-154,01/10/20,56
2349,NORTH,SKU-154,01/11/20,8
2350,NORTH,SKU-154,01/12/20,96
2351,NORTH,SKU-154,01/01/21,38
2352,NORTH,SKU-154,01/02/21,29
2353,NORTH,SKU-154,01/03/21,36
2354,NORTH,SKU-154,01/04/21,16
2355,NORTH,SKU-154,01/05/21,4
2356,NORTH,SKU-155,01/04/18,5
2357,NORTH,SKU-155,01/05/18,5
2358,NORTH,SKU-155,01/06/18,5
2359,NORTH,SKU-155,01/07/18,5
2360,NORTH,SKU-155,01/08/18,5
2361,NORTH,SKU-155,01/09/18,5
2362,NORTH,SKU-155,01/10/18,5
2363,NORTH,SKU-155,01/11/18,5
2364,NORTH,SKU-155,01/12/18,53
2365,NORTH,SKU-155,01/01/19,5
2366,NORTH,SKU-155,01/02/19,37
2367,NORTH,SKU-155,01/03/19,13
2368,NORTH,SKU-155,01/04/19,9
2369,NORTH,SKU-155,01/05/19,5
2370,NORTH,SKU-155,01/06/19,21
2371,NORTH,SKU-155,01/07/19,5
2372,NORTH,SKU-155,01/08/19,5
2373,NORTH,SKU-155,01/09/19,5
2374,NORTH,SKU-155,01/10/19,5
2375,NORTH,SKU-155,01/11/19,9
2376,NORTH,SKU-155,01/12/19,47
2377,NORTH,SKU-155,01/01/20,55
2378,NORTH,SKU-155,01/02/20,7
2379,NORTH,SKU-155,01/03/20,13
2380,NORTH,SKU-155,01/04/20,5
2381,NORTH,SKU-155,01/05/20,13
2382,NORTH,SKU-155,01/06/20,29
2383,NORTH,SKU-155,01/07/20,5
2384,NORTH,SKU-155,01/08/20,7
2385,NORTH,SKU-155,01/09/20,25
2386,NORTH,SKU-155,01/10/20,5
2387,NORTH,SKU-155,01/11/20,9
2388,NORTH,SKU-155,01/12/20,5
2389,NORTH,SKU-155,01/01/21,5
2390,NORTH,SKU-155,01/02/21,81
2391,NORTH,SKU-155,01/03/21,7
2392,NORTH,SKU-155,01/04/21,37
2393,NORTH,SKU-155,01/05/21,5
2394,NORTH,SKU-156,01/04/18,20
2395,NORTH,SKU-156,01/05/18,20
2396,NORTH,SKU-156,01/06/18,20
2397,NORTH,SKU-156,01/07/18,20
2398,NORTH,SKU-156,01/08/18,20
2399,NORTH,SKU-156,01/09/18,20
2400,NORTH,SKU-156,01/10/18,20
2401,NORTH,SKU-156,01/11/18,20
2402,NORTH,SKU-156,01/12/18,20
2403,NORTH,SKU-156,01/01/19,20
2404,NORTH,SKU-156,01/02/19,20
2405,NORTH,SKU-156,01/03/19,20
2406,NORTH,SKU-156,01/04/19,20
2407,NORTH,SKU-156,01/05/19,20
2408,NORTH,SKU-156,01/06/19,20
2409,NORTH,SKU-156,01/07/19,20
2410,NORTH,SKU-156,01/08/19,20
2411,NORTH,SKU-156,01/09/19,20
2412,NORTH,SKU-156,01/10/19,20
2413,NORTH,SKU-156,01/11/19,20
2414,NORTH,SKU-156,01/12/19,20
2415,NORTH,SKU-156,01/01/20,20
2416,NORTH,SKU-156,01/02/20,20
2417,NORTH,SKU-156,01/03/20,20
2418,NORTH,SKU-156,01/04/20,20
2419,NORTH,SKU-156,01/05/20,20
2420,NORTH,SKU-156,01/06/20,20
2421,NORTH,SKU-156,01/07/20,20
2422,NORTH,SKU-156,01/08/20,20
2423,NORTH,SKU-156,01/09/20,20
2424,NORTH,SKU-156,01/10/20,20
2425,NORTH,SKU-156,01/11/20,20
2426,NORTH,SKU-156,01/12/20,20
2427,NORTH,SKU-156,01/01/21,20
2428,NORTH,SKU-156,01/02/21,44
2429,NORTH,SKU-156,01/03/21,56
2430,NORTH,SKU-156,01/04/21,20
2431,NORTH,SKU-156,01/05/21,20
2432,NORTH,SKU-157,01/04/18,15
2433,NORTH,SKU-157,01/05/18,15
2434,NORTH,SKU-157,01/06/18,15
2435,NORTH,SKU-157,01/07/18,15
2436,NORTH,SKU-157,01/08/18,153
2437,NORTH,SKU-157,01/09/18,249
2438,NORTH,SKU-157,01/10/18,249
2439,NORTH,SKU-157,01/11/18,144
2440,NORTH,SKU-157,01/12/18,207
2441,NORTH,SKU-157,01/01/19,555
2442,NORTH,SKU-157,01/02/19,237
2443,NORTH,SKU-157,01/03/19,183
2444,NORTH,SKU-157,01/04/19,678
2445,NORTH,SKU-157,01/05/19,924
2446,NORTH,SKU-157,01/06/19,453
2447,NORTH,SKU-157,01/07/19,219
2448,NORTH,SKU-157,01/08/19,123
2449,NORTH,SKU-157,01/09/19,567
2450,NORTH,SKU-157,01/10/19,63
2451,NORTH,SKU-157,01/11/19,60
2452,NORTH,SKU-157,01/12/19,240
2453,NORTH,SKU-157,01/01/20,327
2454,NORTH,SKU-157,01/02/20,240
2455,NORTH,SKU-157,01/03/20,63
2456,NORTH,SKU-157,01/04/20,15
2457,NORTH,SKU-157,01/05/20,69
2458,NORTH,SKU-157,01/06/20,333
2459,NORTH,SKU-157,01/07/20,243
2460,NORTH,SKU-157,01/08/20,144
2461,NORTH,SKU-157,01/09/20,255
2462,NORTH,SKU-157,01/10/20,225
2463,NORTH,SKU-157,01/11/20,15
2464,NORTH,SKU-157,01/12/20,126
2465,NORTH,SKU-157,01/01/21,132
2466,NORTH,SKU-157,01/02/21,309
2467,NORTH,SKU-157,01/03/21,321
2468,NORTH,SKU-157,01/04/21,162
2469,NORTH,SKU-157,01/05/21,240
2470,NORTH,SKU-158,01/04/18,13
2471,NORTH,SKU-158,01/05/18,13
2472,NORTH,SKU-158,01/06/18,13
2473,NORTH,SKU-158,01/07/18,97
2474,NORTH,SKU-158,01/08/18,154
2475,NORTH,SKU-158,01/09/18,85
2476,NORTH,SKU-158,01/10/18,118
2477,NORTH,SKU-158,01/11/18,58
2478,NORTH,SKU-158,01/12/18,274
2479,NORTH,SKU-158,01/01/19,265
2480,NORTH,SKU-158,01/02/19,196
2481,NORTH,SKU-158,01/03/19,79
2482,NORTH,SKU-158,01/04/19,100
2483,NORTH,SKU-158,01/05/19,211
2484,NORTH,SKU-158,01/06/19,49
2485,NORTH,SKU-158,01/07/19,127
2486,NORTH,SKU-158,01/08/19,16
2487,NORTH,SKU-158,01/09/19,52
2488,NORTH,SKU-158,01/10/19,19
2489,NORTH,SKU-158,01/11/19,55
2490,NORTH,SKU-158,01/12/19,85
2491,NORTH,SKU-158,01/01/20,55
2492,NORTH,SKU-158,01/02/20,85
2493,NORTH,SKU-158,01/03/20,16
2494,NORTH,SKU-158,01/04/20,13
2495,NORTH,SKU-158,01/05/20,31
2496,NORTH,SKU-158,01/06/20,22
2497,NORTH,SKU-158,01/07/20,58
2498,NORTH,SKU-158,01/08/20,16
2499,NORTH,SKU-158,01/09/20,13
2500,NORTH,SKU-158,01/10/20,25
2501,NORTH,SKU-158,01/11/20,13
2502,NORTH,SKU-158,01/12/20,52
2503,NORTH,SKU-158,01/01/21,22
2504,NORTH,SKU-158,01/02/21,85
2505,NORTH,SKU-158,01/03/21,40
2506,NORTH,SKU-158,01/04/21,13
2507,NORTH,SKU-158,01/05/21,37
2508,NORTH,SKU-159,01/04/18,1
2509,NORTH,SKU-159,01/05/18,150
2510,NORTH,SKU-159,01/06/18,7
2511,NORTH,SKU-159,01/07/18,1
2512,NORTH,SKU-159,01/08/18,36
2513,NORTH,SKU-159,01/09/18,26
2514,NORTH,SKU-159,01/10/18,53
2515,NORTH,SKU-159,01/11/18,9
2516,NORTH,SKU-159,01/12/18,53
2517,NORTH,SKU-159,01/01/19,67
2518,NORTH,SKU-159,01/02/19,49
2519,NORTH,SKU-159,01/03/19,36
2520,NORTH,SKU-159,01/04/19,44
2521,NORTH,SKU-159,01/05/19,19
2522,NORTH,SKU-159,01/06/19,21
2523,NORTH,SKU-159,01/07/19,21
2524,NORTH,SKU-159,01/08/19,103
2525,NORTH,SKU-159,01/09/19,1
2526,NORTH,SKU-159,01/10/19,1
2527,NORTH,SKU-159,01/11/19,3
2528,NORTH,SKU-159,01/12/19,13
2529,NORTH,SKU-159,01/01/20,35
2530,NORTH,SKU-159,01/02/20,7
2531,NORTH,SKU-159,01/03/20,6
2532,NORTH,SKU-159,01/04/20,1
2533,NORTH,SKU-159,01/05/20,1
2534,NORTH,SKU-159,01/06/20,12
2535,NORTH,SKU-159,01/07/20,3
2536,NORTH,SKU-159,01/08/20,14
2537,NORTH,SKU-159,01/09/20,37
2538,NORTH,SKU-159,01/10/20,1
2539,NORTH,SKU-159,01/11/20,1
2540,NORTH,SKU-159,01/12/20,28
2541,NORTH,SKU-159,01/01/21,13
2542,NORTH,SKU-159,01/02/21,24
2543,NORTH,SKU-159,01/03/21,29
2544,NORTH,SKU-159,01/04/21,7
2545,NORTH,SKU-159,01/05/21,3
2546,NORTH,SKU-16,01/04/18,16
2547,NORTH,SKU-16,01/05/18,16
2548,NORTH,SKU-16,01/06/18,16
2549,NORTH,SKU-16,01/07/18,16
2550,NORTH,SKU-16,01/08/18,16
2551,NORTH,SKU-16,01/09/18,16
2552,NORTH,SKU-16,01/10/18,16
2553,NORTH,SKU-16,01/11/18,16
2554,NORTH,SKU-16,01/12/18,364
2555,NORTH,SKU-16,01/01/19,272
2556,NORTH,SKU-16,01/02/19,80
2557,NORTH,SKU-16,01/03/19,508
2558,NORTH,SKU-16,01/04/19,428
2559,NORTH,SKU-16,01/05/19,88
2560,NORTH,SKU-16,01/06/19,456
2561,NORTH,SKU-16,01/07/19,236
2562,NORTH,SKU-16,01/08/19,872
2563,NORTH,SKU-16,01/09/19,192
2564,NORTH,SKU-16,01/10/19,36
2565,NORTH,SKU-16,01/11/19,496
2566,NORTH,SKU-16,01/12/19,164
2567,NORTH,SKU-16,01/01/20,744
2568,NORTH,SKU-16,01/02/20,72
2569,NORTH,SKU-16,01/03/20,264
2570,NORTH,SKU-16,01/04/20,16
2571,NORTH,SKU-16,01/05/20,36
2572,NORTH,SKU-16,01/06/20,116
2573,NORTH,SKU-16,01/07/20,360
2574,NORTH,SKU-16,01/08/20,292
2575,NORTH,SKU-16,01/09/20,88
2576,NORTH,SKU-16,01/10/20,88
2577,NORTH,SKU-16,01/11/20,572
2578,NORTH,SKU-16,01/12/20,488
2579,NORTH,SKU-16,01/01/21,356
2580,NORTH,SKU-16,01/02/21,480
2581,NORTH,SKU-16,01/03/21,220
2582,NORTH,SKU-16,01/04/21,56
2583,NORTH,SKU-16,01/05/21,328
2584,NORTH,SKU-160,01/04/18,3
2585,NORTH,SKU-160,01/05/18,3
2586,NORTH,SKU-160,01/06/18,403
2587,NORTH,SKU-160,01/07/18,399
2588,NORTH,SKU-160,01/08/18,323
2589,NORTH,SKU-160,01/09/18,195
2590,NORTH,SKU-160,01/10/18,195
2591,NORTH,SKU-160,01/11/18,27
2592,NORTH,SKU-160,01/12/18,195
2593,NORTH,SKU-160,01/01/19,299
2594,NORTH,SKU-160,01/02/19,179
2595,NORTH,SKU-160,01/03/19,243
2596,NORTH,SKU-160,01/04/19,391
2597,NORTH,SKU-160,01/05/19,75
2598,NORTH,SKU-160,01/06/19,75
2599,NORTH,SKU-160,01/07/19,223
2600,NORTH,SKU-160,01/08/19,183
2601,NORTH,SKU-160,01/09/19,11
2602,NORTH,SKU-160,01/10/19,43
2603,NORTH,SKU-160,01/11/19,3
2604,NORTH,SKU-160,01/12/19,79
2605,NORTH,SKU-160,01/01/20,159
2606,NORTH,SKU-160,01/02/20,131
2607,NORTH,SKU-160,01/03/20,99
2608,NORTH,SKU-160,01/04/20,3
2609,NORTH,SKU-160,01/05/20,3
2610,NORTH,SKU-160,01/06/20,199
2611,NORTH,SKU-160,01/07/20,15
2612,NORTH,SKU-160,01/08/20,143
2613,NORTH,SKU-160,01/09/20,187
2614,NORTH,SKU-160,01/10/20,27
2615,NORTH,SKU-160,01/11/20,67
2616,NORTH,SKU-160,01/12/20,283
2617,NORTH,SKU-160,01/01/21,163
2618,NORTH,SKU-160,01/02/21,267
2619,NORTH,SKU-160,01/03/21,407
2620,NORTH,SKU-160,01/04/21,139
2621,NORTH,SKU-160,01/05/21,27
2622,NORTH,SKU-161,01/04/18,158
2623,NORTH,SKU-161,01/05/18,22
2624,NORTH,SKU-161,01/06/18,48
2625,NORTH,SKU-161,01/07/18,10
2626,NORTH,SKU-161,01/08/18,110
2627,NORTH,SKU-161,01/09/18,27
2628,NORTH,SKU-161,01/10/18,20
2629,NORTH,SKU-161,01/11/18,27
2630,NORTH,SKU-161,01/12/18,108
2631,NORTH,SKU-161,01/01/19,107
2632,NORTH,SKU-161,01/02/19,18
2633,NORTH,SKU-161,01/03/19,33
2634,NORTH,SKU-161,01/04/19,29
2635,NORTH,SKU-161,01/05/19,68
2636,NORTH,SKU-161,01/06/19,26
2637,NORTH,SKU-161,01/07/19,118
2638,NORTH,SKU-161,01/08/19,32
2639,NORTH,SKU-161,01/09/19,29
2640,NORTH,SKU-161,01/10/19,42
2641,NORTH,SKU-161,01/11/19,12
2642,NORTH,SKU-161,01/12/19,26
2643,NORTH,SKU-161,01/01/20,32
2644,NORTH,SKU-161,01/02/20,18
2645,NORTH,SKU-161,01/03/20,27
2646,NORTH,SKU-161,01/04/20,10
2647,NORTH,SKU-161,01/05/20,12
2648,NORTH,SKU-161,01/06/20,24
2649,NORTH,SKU-161,01/07/20,11
2650,NORTH,SKU-161,01/08/20,26
2651,NORTH,SKU-161,01/09/20,38
2652,NORTH,SKU-161,01/10/20,40
2653,NORTH,SKU-161,01/11/20,32
2654,NORTH,SKU-161,01/12/20,39
2655,NORTH,SKU-161,01/01/21,16
2656,NORTH,SKU-161,01/02/21,40
2657,NORTH,SKU-161,01/03/21,74
2658,NORTH,SKU-161,01/04/21,39
2659,NORTH,SKU-161,01/05/21,28
2660,NORTH,SKU-162,01/04/18,4
2661,NORTH,SKU-162,01/05/18,4
2662,NORTH,SKU-162,01/06/18,4
2663,NORTH,SKU-162,01/07/18,4
